68870	花呗 帮 还 朋友 是 看不见 的 吧	找 朋友 还 花呗 ， 别人 能 看到 么	1
28829	为什么 提前 还 花呗 还要 手续费	为什么 自动 还 花呗 要 手续费	0
54916	蚂蚁借呗 怎么 借 不了 一年 了	为什么 借呗 不能 借 一年 了	1
84838	借呗 最高 额度 可以 提升 多少	我 借呗 额度	0
13748	在 哪里 可以 看到 用 积分 兑换 的 花呗 提现 额度	花呗 积分 兑换 的 流量 在 哪里 查	0
75926	借呗 还款 能 用 余额 吗	能 连续 两个 月 申请 借呗 分期还款 吗	0
5816	无法 使用 花呗 支付 小黄车 订金	怎么 哈 喽 单车 不能 用 花呗 支付 押金	0
40175	花呗 付款 交易 关闭 了 花呗 也 扣款 了	交易 关闭 花呗 还是 被 扣钱	1
23063	花呗 没 还清 是不是 不能 开通 借呗	花呗 没 还 完 ！ 不能 用 借呗 吗	1
53096	以前 的 手机号码 没用 了 ， 怎样 解绑 以前 的 花呗 账号	花呗 解绑 号码	1
16386	借呗 没有 了 ， 消失 了	现在 还 欠 借呗 的 钱 没 还	0
17895	花呗 支付 后 。 还款日 自动 扣款 吗	花呗 还 l 款会 自动 扣除 还款 钱 吗	1
95957	可以 用 蚂蚁花呗 加油 么	花呗 可以 在 合计 哪个 加油站 ， 加油	1
86341	花呗 分 期满 多少 可以 申请	花呗 多少 可 分期	1
48324	如果 是 花呗 有 没 还 的 款 ， 那么 借呗 也 不能 用 了 吗	我 还 了 花呗 能 不能 给 我 开 借呗	0
92358	我要 多久 才 可以 开通 花呗	我 还要 多久 才能 用 蚂蚁花呗	0
63445	用 花呗 收款 扣 手续 吗	淘宝 支付 用 蚂蚁花呗 收 手续费 或者 利息 吗	1
94705	花呗 开通 了 ， 里面 有钱 吗	我 的 花呗 现在 有 开通 吗	0
54062	花呗 为什么 会 人脸识别 不了	花呗 为什么 人脸识别 不 成功	1
80379	花呗 支付 收钱码 最高 可以 支付 多少	花呗 可以 超额 支付 多少	0
18600	借呗 借款 怎么 点 不到 确定	借呗 怎么 借 不 不了	0
57083	我 的 美团 怎么 用 不了 支付宝	直接 没有 支付宝 支付 的 选项	0
54723	为什么 我 的 蚂蚁借呗 还款日期 是 * * * 号	蚂蚁借呗 还款日 具体 说明	0
63478	开通 了 花呗 到 时 是 自动 还款 的 还是 需要 自己 操作 还 的	变更 花呗 到期 还款日	0
38294	如果 开通 花呗 一直 不用 会 产生 费用 吗	花呗 开通 不用 收取 费用 吗	1
97958	我 不想 花呗 成为 支付宝 第一 支付 方式 ， 怎么 取消	我 不想 用 花呗 用 支付宝 付款	1
40349	花呗 * * * 号花 出去 的 钱 ， 是 下个月 还 么	本月 有 一笔 还款 在 * * * 号 ， 那 我 本月 * * * 号 使用 的 花呗 还是 下 月 * * * 号 还款 吗	1
102105	为什么 花呗 充 话费 被 退款	干嘛 花呗 充值 话费 会 退款	1
15016	花呗 在 什么 时候 会 提升 额度	花呗 提额 是 什么 时候	1
68146	花呗 临时 额度 可不可以 分期	花呗 有 * * * 含 * * * 临时 额度 用 了 以后 能 做 分期 吗	1
64659	我 的 花呗 一万 怎么 变 三千 了	我 发个 花呗 的 余额 ， 怎么 降低 了	1
36583	为什么 把 我 的 借呗 给 停用 了	怎么 我 的 借呗 给 我 关闭 了	1
18568	怎么 把 以前 支付宝 的 花呗 换 到 同一个 人 的 另 一个 支付宝 上	支付宝 怎么 变成 花呗 付款	0
82275	怎么 开通 花呗 开通	我 有 实体店 ， 想 开通 实体店 花呗	0
98246	除了 蚂蚁借呗 ， 还有 地方 借到 钱 吗	蚂蚁借呗 每个 月 都 有 借 吗	0
95414	花呗 怎么 借钱 怎么 还	怎样 可以 用 花呗 借钱	0
27746	花呗 分期 免息券 在 那 看	在 哪 可以 领 花呗 分期 免息卷	1
63496	借呗 怎么样 关闭 自动 还款	蚂蚁借呗 怎样 取消 自动 还款	1
58529	花呗 额度 都 七百 了	花呗 额度 是 什么	0
88096	蚂蚁借呗 可以 改 还款日 么	借呗 可以 更换 还款日 吗	1
93090	花呗 任务 在 哪里 完成	在 哪里 可 点击 花呗 页面	0
10262	蚂蚁借呗 是 干嘛	蚂蚁借呗 是 干 啥 用 的	1
20522	我用 花呗 买 了 * * * 的 衣服 ， 后来 又 退款 了 为什么 我 还要 还 这个 衣服 的 款 ， 钱退 哪里 去 了	花呗 还清 后   退款 到 花呗 的 钱   去 哪里 了	1
62816	花呗 * * * 逾期 一天 利息 多少	花呗 逾期 的 利息 怎么 算	1
69635	花呗 退款 怎么 还 没 到账 了	昨天 用 花呗 充值 了 膜拜 押金   今天 都还没 到账	0
45306	我用 花呗 买 的 东西 ， 货 还 没 没到 就 把 钱 还 了 ， 现在 我 退款 了 ， 钱 又 还给 花呗 了 ， 我 怎么 把 钱 拿 出来	花呗 买 东西 退款 成功 ， 钱 没到 花呗 账户 ， 怎么回事	0
24663	我 已经 花呗 分期 了 ， 还款日 是 * * * 月 * * * 号 ， 那 我 这个 月 * * * 号 提前 还 ， 还要 手续费 吗	花呗 分期付款 提前 还款 会扣 手续费 吗	1
3073	可以 把 以前 的 花呗 手机号码 换 新 的 手机号码 吗	花呗 能 不能 更换 手机号码	1
75859	退款 花呗 的 钱 没有 到账 上	花呗   昨天 退 的 一笔 钱   为什么 没有 到账	1
10643	花呗 借呗 我 都 还 了 为什么 借呗 用 不了 说 有 贷款 逾期	花呗 逾期 一天   怎么 还 不了	0
58447	现在 借呗 还 了 不能 再 借 吗	借呗 的 钱 还 了 还 能 再 贷 吗	1
85032	花呗 充值 话费 退款 是 什么 原因	手机 花呗 充值 后 ， 为何 退款	1
15115	已 还 请 花呗 的 钱 ， 怎么 还是 无法 使用 花呗	我 的 花呗 额度 怎么 不 可以 使用	0
65865	怎样 关闭 之前 账号 的 蚂蚁花呗	怎么 关 之前 的 花呗	1
97687	我 支付宝 原先 的 手机号 停用 了 ， 新 的 手机号 登入 不了 花呗	之前 的 手机号码 停用 了 ， 能 找回 之前 的 花呗 吗	0
8677	花呗 逾期 后 还 能 分期付款 吗	买 吃 的 ， 用 花呗 后 ， 到 还款 时 可以 分期 么	0
83676	花呗 退款 还款 余额 不变	退款 之后 花呗 余额 不会 减少	1
87069	如何 查看 蚂蚁借呗 是否 还款	如何 查找 关于 借呗 的 借 还 记录	0
71585	我 有 花呗 怎么 不能 用	花呗 额度 ， 不能 使用 ， 为什么	1
67938	花呗 分期 会 影响 芝麻分 吗	花呗   分期 会 影响 芝麻信用 么	1
35614	我 的 花呗 额度 被 冻结 不能 使用 了	我 的 花呗 怎么 冻结 额度 了	1
17129	我 的 花呗 还款日 是 * * * 号	我 的 花呗 什么 时间 还款	1
75717	借呗 要 还 本金 吗	借呗 可以 先 还 部分 钱 吗	0
86950	蚂蚁借呗 不是故意 逾期 的	借呗 是 不 小心 逾期 的 ， 不到 一天 ， 可以 消除 逾期 记录	0
85759	这样 用 花呗 住 酒店	花呗 上 没有 住 酒店	0
44413	我 想 一次性 还清 蚂蚁花呗 怎么 操作	蚂蚁花呗 可以 提前 还清 吗	1
34983	为什么 我 的 * * * 微码 收不到 花呗	花呗 在 商户 刷 不了 为什么	0
16802	我 借呗 可以 开 了 吗	怎么 我 花呗 有 可用 余额 * * * 了	0
71710	没有   如果 注销   是不是 号 的 花呗 就 可以 用 了	开通 的 花呗 手机号 是 这个 吗	0
18621	现在 还 可以 吗 蚂蚁花呗	加 汽油 可以 用 花呗 吗	0
76904	你 告诉 我 怎么样 可以 投诉 花呗	花呗 怎么 投诉	1
96239	花呗 临时 额度 没 结清	花呗 临时 额度 还 完 ， 之前 的 额度 还 可以 用 吗	0
26322	借呗 提前 还 手续费 怎么 算	借呗 提前 一个月 还款 ， 利息 怎么 算	1
60366	申请 的 商家 收款码 。 怎么 开通 花呗 信用卡	我 的 店铺 怎么 开通 花呗 付款	0
100212	怎么 取消 邀请 朋友 还 花呗	如何 取消 花唄 邀请 还款	1
92725	花呗 收钱码 为什么 无法 开通	开能 花呗 收钱码 为什么 显示 无法 开通	1
29953	不是 开通 蚂蚁借呗 时 还款	蚂蚁借呗 还款 方式 怎么 改不了	0
68921	我 花呗 账号 跟 密码 忘 了 有 什么 办法	忘记 花呗 登录 帐号 怎么办	1
10653	为 什用 不了 花呗 分期	为什么 花呗 提示 分期 暂 不可 用	1
56725	要 别人 代付   别人 可以 用 花呗 吗	帮 好友 代付 可以 用 花呗 吗	1
76003	提前 还清 下 月 花呗 可以 退 吗	花呗 提前 还款 是 一次 还清 吗	0
15205	怎么样 提前 还 花呗 的 分期 账单	怎么样 提前 还清 花呗 分期	1
57676	为什么 我 的 花呗 额度 不 可以 冻结	为何 会 冻结 花呗	0
49490	花呗 的 还款日 可以 推 到 十号 吗	花呗 可以 延期 到 * * * 号 的 还 吗	1
79612	为什么 可 不能 开通 花呗	为什么 无条件 开通 花呗	1
13524	营业执照 可以 提升 花呗 额度 吗	花呗 额度 可以 赠送 吗	0
78976	初中 毕业 怎么 填 花呗 学历	花呗 学历 调查   初中 毕业 怎么 填写	0
6020	帮 我 取消 花呗 什么 还款	还款 完成 后 ， 可以 取消 花呗 的 使用 吗	0
78173	网商 银行 的 贷款 和 蚂蚁借呗 什么 区别	网商 银行 和 蚂蚁借呗 有 啥 区别	0
36052	蚂蚁借呗 怎么 满足条件	怎么 是 满足 借呗 条件	1
82704	花呗 消费 额度 降低	我 的 花呗 额度 咋 降 啦	1
62326	我 转 花呗 的 钱 怎么 少 了 * * * 元	花呗 钱少 了	1
97090	借呗 还 了 为什么 还 提醒 还款	借呗 明天 到期 今天 会发 还款 提醒 吗	0
18026	借呗 还款 最长 周期 是 都 是	借呗 没期 还款日期	0
40941	之前 都 可以 用 借呗 ， 现在 无法 显示 了	借呗 之前 可以 用 ， 为什么 现在 让 锁 了	1
16555	蚂蚁借呗   怎么 借钱	怎么 借呗 借款 还 没到	0
96883	收钱码 怎么 开通 信用卡 与 花呗 收款	想 知道 开通 花呗 可以 用 信用卡 吗	0
57435	蚂蚁借呗 刚借 的 钱 怎么 还	蚂蚁借呗 钱 还 不 上 怎么办	0
39565	支持 蚂蚁花呗 付款 么	这个 支持 蚂蚁花呗 么	1
101975	有 多少 积分 才 可以 申请 借呗	借呗 可以 申请 买车 吗	0
94604	怎么 我 的 借呗 额度 那么 久 了 都 不见 提	我 的 上次 有 借呗 ， 他 叫 我 提升 额度 是不是 填错 了 ， 现在 没 在 借呗 得	0
1813	我 的 花呗 开 了 吗	我 现在 的 花呗 ， 开通 了 吗	1
28110	我 的 花呗 开通 了 额度 是 多少	我 的 花呗 最 多 可以 预期 多少	0
46884	分期付款 手机 不够 花呗 额度 怎么办	分期 手机 花呗 不够	1
66739	申请 的 花呗 收钱码 在 那 查询 进度	花呗 收钱码 错误	0
32977	我 的 借呗 怎么 系统 还 没 自动 扣款	蚂蚁借呗 为什么 到 还款日 没有 自动 扣款	1
234	借呗 的 利率 跟 会员 级别 有 关系 吗	花呗 和 借呗 哪个 利率 低	0
73494	如何 关闭 朋友 帮忙 还 花呗	如何 关闭 邀 好友 还 花呗	1
70287	我 的 美团 不能 使用 花呗	为什么 花呗 不能 美团 使用	1
48262	用 花呗 付款 成功 后 ， 为什么 还是 显示 没有 开通 花呗	为什么 我 付款 是 用 花呗 的 ， 为什么 花贝 显示 没有 开通	1
69021	花呗 为啥 不能 使用 了	蚂蚁花呗 ， 不能 用	1
87569	我 为什么 还是 没 花呗	为什么 点 了 花呗 点不开	0
89603	为什么 退款 了 还 在 花呗 账单 里面	为什么 退款 成功 后 还 显示 在 花呗 里	1
67063	多少 芝麻分 、 可以 开通 花呗	芝麻信用 多少 才 可以 从 开花 呗	0
98006	提前 还 * * * 月份 花呗	花呗 如何 提前 还 下 一个月 的	0
31816	我 需要 借呗 申请	我 可以 申请 借呗 麽	1
11364	商家 的 花呗 收款 的 额度 是 多少	* * * 月 蚂蚁花呗 多少 额度	0
40028	我 * * * 月 没 怎么 用 花呗 怎么 扣 我 那么 多钱	我 这个 月 都 没有 用过 花呗	0
67933	借呗 借 两天 可以 提前 还款 吗	借呗 当天 借 当天 还要 利息 吗	0
71912	我 的 淘宝 账单 都 是 信用卡 支付 ， 为什么 花呗 自动 还款 了	花呗 和 信用卡 自动 还款 还款	0
85628	蚂蚁借呗 额度 是否 能 提升	为什么 我 蚂蚁借呗 借 了 这么 多次 款 都 没有 给 我 提升 额度	1
22897	退回 的 钱 ， 花呗 里 这次 没有 显示	花呗 怎么 没有 显示 消费	0
37341	怎么 我 没有 借呗	我 蚂蚁借呗 好像 关闭 了	0
65979	借呗 要 还款 余额宝 转入 不了 钱 可以 从 余额 扣 吗	还 借呗 只能 从 余额宝 扣 吗	0
38942	借呗 ， 可以 分 几期 还款	借呗 分期 能分 几个 月	1
7596	在 淘宝 是 的 价格 是 * * * 为什么 花呗 显示 是 * * * 元	交易额 是 * * * ， 为什么 花呗 里 显示 是 * * *	1
5076	借呗 是 多长时间 评估 一次	蚂蚁借呗 ， 多久 一次 系统 评估	1
17887	为什么 还 钱 完 了 花呗 却 用 不了	所有 账单 已 还清 ， 花呗 为什么 还 不能 用	1
23687	今天 用 的 花呗 款 ， 今天 能 还 吗	使用 花呗 后 ， 能 立即 还款 吗	1
48622	需要 收款 ， 顾客 付款 花呗 用 不了	花呗 收款 开通 怎么 不能 使用 花呗	0
100429	支付宝 账户 找 不到 花呗	支付宝 哪里 找到 花呗	1
37809	我 都 有 了 。 但是 还是 没有 借呗 资格	有 借款 资格 ， 怎么 没 借呗	1
2182	花呗 怎么 把 分期 的 余款 还清	花呗 分期 还 怎么弄	0
93954	花呗 分期 利息 合算	花呗 已 还款 会 有 分期 利息 吗	0
34544	蚂蚁借呗 显示   本人 有 贷款 当前 存在 逾期 , 请 结清 后 再 来 申请	借呗 存在 逾期 ， 请 结清 后 再 来 申请	1
3503	怎么 借呗 还 没有 扣钱	蚂蚁借呗 当日 没有 扣款 怎么办	1
4812	花呗 如何 取消 短信 提醒	花呗 取消 短信 通知	1
13861	怎么 用 花呗 给 手机 充 话费 充不上 了	花呗 有 * * * 怎么 不能 充 话费	1
102160	花呗 还清 能否 开具 结清 证明	结清 花呗 如何 出具 结清 证明	1
98336	有 店面 没 营业执照 能 申请 花呗 收款 么	我 是 做 文玩 的 ， 没有 申请 营业执照 ， 但是 量 比较 大 ， 想 申请 花呗 收款	1
44121	共享单车 支持 花呗 支付 吗	哪些 商户 支持 花呗 支付 能举 例子 说明 吗	0
27643	关闭 花呗 后 怎么 再 开通	请 再次 开通 我 的 花呗	1
91553	但是 蚂蚁花呗 ， 显示 我 还是 没有 还	是 我 还款 了 花呗 可 却 显示 未 还款	1
82059	我 为什么 没有 开通 花呗	线下 开通 花呗	0
66671	借呗 我 现在 最低 还 多少	借呗 能 还 最低 额度 吗	1
79953	我 的 花呗 额度 用 了 好长时间 都 没 提升	我 的 花呗 没有 升	1
48255	我 的 花呗 额度 不会 变	但是 花呗 的 余额 不 见长	0
72123	蚂蚁借呗 开通 要 保证金 吗	借呗 保证金	1
17792	我 的 花呗 什么 时候 才能 使用 后	支付宝 花呗 账单 什么 时候 能 收到	0
42745	花呗 可以 分期 大于 花呗 额度 的 手机 吗	我 不 喜欢 手机 版 的 花呗 ， 可以 恢复 电脑 版 的 花呗 吗	0
88872	我 的 退款 退 到 花呗 ， 但是 没有 到账	我摩拜 押金 * * * 退 到 花呗 没有 到账	1
23810	支付宝 花呗 怎么 设置 通讯录	怎么 设置 允许 花呗 访问 通讯录	1
33426	我 的 花呗 不 可以 用 了	这个 花呗 不 可以 用 吗	1
13506	换 号码 了 花呗 能换	花呗 是 我 以前 的 号码 ， 如何 更换	1
95366	我 的 花呗 临时 额度 能 帮 我 恢复 吗	花呗 临时 领取 的 额度 会 扣回去 吗	0
42850	花呗 支付 后会 有 信息 提示 吗	花呗 支付 会 有 短信 提醒 麽	1
9924	花呗 账单 还清 了 ， 怎么 关闭 花呗	怎么 关备 花呗	1
102461	经常 花呗 分期 有 什么 影响	花呗 分期 还会 对 芝麻分 有 影响 吗	1
97735	支付宝 注销 了 花呗 怎么 还	花呗 蚂蚁 帮 还 怎么 取消	0
11881	用 借呗 手机 收不到 验证码	我 现在 没用 这个 手机号 了 ， 我用 借呗 收不到 验证码 怎么办	0
15736	蚂蚁借呗 还 请 证明	个人 借呗   结清 证明	1
44363	我 的 花呗 怎么 关闭	原 账号 花呗 已经 关闭 ， 更换 账号 怎么 开通	0
53441	绑 银行卡 到 花呗 ， 怎么 绑 不了	支付宝 绑定 了 银行卡 花呗 绑 不 上	1
41420	我 的 花呗 无缘无故 不能 用 了	收起   花呗 分期 可用 额度 不足	0
36964	什么 时候 有 抢 借呗 名额 资格 活动	借呗 有 什么 活动 没	0
30806	花呗 我要 提前 还款	无法 使用 花呗 还款	0
22621	怎么 解绑 花呗 扣款 手机号	花呗 解绑 手机号码	1
68761	花呗 临时 额度 会 一直 有 吗	花呗 临时 额度 到期 会 占用 剩余 额度	0
39861	花呗 还款 扣除 手续费	花呗 还款 产生 手续费	1
100442	商家 用 花呗 收款 要 多少 手续费	花呗 付款 手续费 怎么 收	0
20037	怎么 看 我 上个月 的 花呗 消费	怎么 看上 月 花呗 的 消费 情况	1
78504	淘宝 退款 还 到 花呗 后 还 需要 还 这笔 钱 吗	花呗 还款 了 然后 退款 到 花呗	0
69236	借呗 有 最低 还款 嘛	我 的 码蚁 借呗 不是 有 最低 还款额 吗	1
27699	为什么 今天 * * * 号 了 ， 蚂蚁借呗 还是 显示 的 * * * 号 还账	蚂蚁借呗 这个 月 九号 借 还款日 是 什么 时候	0
19751	我 的 花呗   借呗 什么 时候 给 我 开通	我 是 几号 开通 花呗 的	0
89561	支付宝 借呗 分期 没有 * * * 个 月 的 吗	借呗 现在 只能 不能 分期 * * * 个 月 么	1
71117	蚂蚁借呗 主动 申请 人口	自己 申请 的 借呗	1
62881	花呗 还 完钱 了 ， 怎么 关闭	怎么 关闭 或者 取消 蚂蚁花呗	1
93511	花呗 开通 了 不 使用 有 啥 问题 么	我 开通 了 花呗 ， 怎么 用 呀	1
37892	借呗 已经 还款 了 ， 为什么 短信 还 提示 未 还清	为什么 我 还 了 借呗 的 钱 还 显示 欠	0
65596	花呗 * * * 号 还 进去 可以 吗	花呗 可以 * * * 号 还 钱 吗	1
